date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;TromsÃ¸;EE;LV;LT
31-01-2018;05 - 06;213,96;208,83;208,83;208,83;208,83;315,55;196,25;208,68;208,83;208,83;208,83;208,83;208,83;208,83;315,55;315,55;315,55
31-01-2018;06 - 07;232,12;223,78;223,78;223,78;223,78;960,78;236,21;223,78;223,78;223,56;223,78;223,78;223,78;223,78;960,78;960,78;960,78
31-01-2018;07 - 08;258,39;233,31;233,31;233,31;233,31;751,13;233,31;233,31;233,31;233,31;233,31;233,31;233,31;233,31;751,13;751,13;751,13
31-01-2018;08 - 09;260,10;236,81;236,81;236,81;236,81;542,53;236,81;236,81;236,81;236,81;236,81;236,81;236,81;236,81;542,53;542,53;542,53
31-01-2018;09 - 10;240,45;229,89;229,89;229,89;229,89;401,58;229,89;229,89;229,89;229,89;229,89;229,89;229,89;229,89;401,58;401,58;401,58
31-01-2018;10 - 11;236,66;228,55;228,55;228,55;228,55;373,59;228,55;228,55;228,55;228,55;228,55;228,55;228,55;228,55;373,59;373,59;373,59
31-01-2018;11 - 12;230,33;223,49;223,49;223,49;223,49;361,02;223,49;223,49;223,49;223,49;223,49;223,49;223,49;223,49;361,02;361,02;361,02
31-01-2018;12 - 13;226,09;220,36;220,36;220,36;220,36;359,45;220,36;220,36;220,36;220,36;220,36;220,36;220,36;220,36;359,45;359,45;359,45
31-01-2018;13 - 14;223,56;218,65;218,65;218,65;218,65;365,33;218,65;218,65;218,65;218,65;218,65;218,65;218,65;218,65;365,33;365,33;365,33
31-01-2018;14 - 15;225,05;220,51;220,51;220,51;220,51;323,28;220,51;220,51;220,51;220,51;220,51;220,51;220,51;220,51;323,28;323,28;323,28
31-01-2018;15 - 16;224,53;220,51;220,51;220,51;220,51;317,33;220,51;220,51;220,51;220,51;220,51;220,51;220,51;220,51;317,33;317,33;317,33
31-01-2018;16 - 17;230,26;225,20;225,20;225,20;225,20;323,88;224,45;225,20;225,20;225,20;225,20;225,20;225,20;225,20;323,88;323,88;323,88
31-01-2018;17 - 18;257,27;238,52;238,52;238,52;238,52;323,06;239,26;239,26;238,52;238,52;238,52;238,52;238,52;238,52;323,06;323,06;323,06
31-01-2018;18 - 19;262,78;246,71;246,71;246,71;249,53;307,58;249,53;249,53;246,71;246,71;246,71;246,71;246,71;246,71;307,58;307,58;307,58
31-01-2018;19 - 20;240,53;234,35;234,35;234,35;236,21;237,48;242,02;237,40;234,35;234,35;234,35;234,35;234,35;234,35;237,48;237,48;237,48
31-01-2018;20 - 21;224,38;222,67;222,67;222,67;222,67;222,67;218,05;222,67;222,67;222,67;222,67;222,67;222,67;222,67;222,67;222,67;222,67
31-01-2018;21 - 22;215,67;214,70;214,70;214,70;214,70;214,70;208,83;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70;214,70
31-01-2018;22 - 23;211,88;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76;210,76
31-01-2018;23 - 00;206,15;203,76;203,76;203,76;203,76;203,76;185,90;185,90;203,76;203,76;203,76;208,68;208,68;208,68;203,76;203,76;203,76
01-02-2018;00 - 01;209,25;201,29;201,29;201,29;201,29;201,29;178,15;178,15;210,37;210,37;210,37;210,37;210,37;210,37;201,29;201,29;201,29
01-02-2018;01 - 02;208,06;193,93;193,93;193,93;193,93;193,93;180,23;180,23;209,33;209,33;209,33;209,33;209,33;209,33;193,93;193,93;193,93
01-02-2018;02 - 03;206,95;190,20;190,20;190,20;190,20;190,20;179,04;179,04;208,36;208,36;208,36;208,36;208,36;208,36;190,20;190,20;190,20
01-02-2018;03 - 04;201,37;199,36;199,36;199,36;199,36;199,36;149,50;149,50;200,85;200,85;200,85;205,09;205,09;205,09;199,36;199,36;199,36
01-02-2018;04 - 05;201,37;200,62;200,62;200,62;200,62;200,62;165,42;165,42;200,62;200,62;200,62;205,83;205,83;205,83;200,62;200,62;200,62
01-02-2018;05 - 06;215,51;214,69;214,69;214,69;214,69;214,69;187,90;203,82;214,69;214,69;214,69;214,69;214,69;214,69;214,69;214,69;214,69
01-02-2018;06 - 07;229,64;228,16;228,16;228,16;228,16;228,16;244,08;228,16;228,16;228,16;228,16;228,16;228,16;228,16;228,16;228,16;228,16
01-02-2018;07 - 08;250,11;242,89;242,89;242,89;253,83;293,94;253,83;253,83;242,89;242,89;242,89;242,89;242,89;242,89;293,94;293,94;293,94
01-02-2018;08 - 09;250,78;243,56;243,56;243,56;243,56;305,40;243,56;243,56;243,56;243,56;243,56;243,56;243,56;243,56;305,40;305,40;305,40
01-02-2018;09 - 10;247,58;241,70;241,70;241,70;241,70;305,47;241,70;241,70;241,70;241,70;241,70;241,70;241,70;241,70;305,47;305,47;305,47
01-02-2018;10 - 11;246,69;241,18;241,18;241,18;241,18;310,09;241,18;241,18;241,18;241,18;241,18;241,18;241,18;241,18;310,09;310,09;310,09
01-02-2018;11 - 12;237,90;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93;234,93
01-02-2018;12 - 13;232,84;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28;231,28
01-02-2018;13 - 14;237,01;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04;234,04
01-02-2018;14 - 15;238,50;235,15;235,15;235,15;235,15;269,23;235,15;235,15;235,15;235,15;235,15;235,15;235,15;235,15;269,23;269,23;269,23
01-02-2018;15 - 16;239,17;234,56;234,56;234,56;234,56;297,81;234,56;234,56;234,56;234,56;234,56;234,56;234,56;234,56;297,81;297,81;297,81
01-02-2018;16 - 17;244,97;238,87;238,87;238,87;238,87;305,62;238,87;238,87;238,87;238,87;238,87;238,87;238,87;238,87;305,62;305,62;305,62
01-02-2018;17 - 18;253,61;245,42;245,42;245,42;245,42;305,47;245,42;245,42;245,42;245,42;245,42;245,42;245,42;245,42;305,47;305,47;305,47
01-02-2018;18 - 19;255,17;246,76;246,76;246,76;246,76;305,47;246,76;246,76;246,76;246,76;246,76;246,76;246,76;246,76;305,47;305,47;305,47
01-02-2018;19 - 20;242,07;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06;240,06
01-02-2018;20 - 21;236,71;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89;233,89
01-02-2018;21 - 22;235,75;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11;234,11
01-02-2018;22 - 23;230,24;229,50;229,50;229,50;229,50;229,50;232,40;229,50;229,50;229,50;229,50;229,50;229,50;229,50;229,50;229,50;229,50
01-02-2018;23 - 00;219,75;218,48;218,48;218,48;218,48;218,48;215,58;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48;218,48
02-02-2018;00 - 01;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14;224,14
02-02-2018;01 - 02;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28;222,28
02-02-2018;02 - 03;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69;221,69
02-02-2018;03 - 04;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32;221,32
02-02-2018;04 - 05;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00;224,00
02-02-2018;05 - 06;239,10;239,47;239,47;239,47;239,47;239,47;239,47;239,47;239,47;239,47;239,47;239,47;239,47;237,69;239,47;239,47;239,47
02-02-2018;06 - 07;250,49;250,49;250,49;250,49;250,49;257,63;250,49;250,49;250,49;250,49;250,49;250,49;250,49;250,34;257,63;257,63;257,63
02-02-2018;07 - 08;299,45;278,47;278,47;278,47;320,29;320,29;278,47;320,29;278,47;278,47;278,47;278,47;278,47;271,92;320,29;320,29;320,29
02-02-2018;08 - 09;316,20;274,75;274,75;307,57;342,69;315,90;307,57;342,69;307,57;307,57;307,57;274,75;274,75;274,75;315,90;342,69;342,69
02-02-2018;09 - 10;307,64;273,85;273,85;283,23;348,27;310,32;283,23;348,27;283,23;283,23;283,23;273,85;273,85;273,85;310,32;348,27;348,27
02-02-2018;10 - 11;316,05;306,60;306,60;306,60;348,20;310,02;306,60;348,20;306,60;306,60;306,60;306,60;306,60;296,63;310,02;348,20;348,20
02-02-2018;11 - 12;274,23;269,09;269,09;269,09;329,82;269,09;269,09;329,82;269,09;269,09;269,09;269,09;269,09;269,09;269,09;329,82;329,82
02-02-2018;12 - 13;261,72;258,60;258,60;258,60;320,51;258,60;258,60;320,51;258,60;258,60;258,60;258,60;258,60;258,60;258,60;320,51;320,51
02-02-2018;13 - 14;261,65;261,95;261,95;261,95;297,44;261,95;261,95;297,44;261,95;261,95;261,95;261,95;261,95;261,95;261,95;297,44;297,44
02-02-2018;14 - 15;267,08;264,70;264,70;264,70;297,07;297,07;264,70;297,07;264,70;264,70;264,70;264,70;264,70;264,70;297,07;297,07;297,07
02-02-2018;15 - 16;264,33;262,17;262,17;262,17;298,56;298,56;262,17;298,56;262,17;262,17;262,17;262,17;262,17;262,17;298,56;298,56;298,56
02-02-2018;16 - 17;305,18;275,19;275,19;281,97;314,41;314,41;281,97;314,41;281,97;281,97;281,97;275,19;275,19;260,91;314,41;314,41;314,41
02-02-2018;17 - 18;335,17;273,85;273,85;357,35;357,35;357,35;357,35;357,35;357,35;357,35;357,35;273,85;273,85;260,68;357,35;357,35;357,35
02-02-2018;18 - 19;316,57;270,88;270,88;348,27;348,27;348,27;348,27;348,27;348,27;348,27;348,27;270,88;270,88;259,64;348,27;348,27;348,27
02-02-2018;19 - 20;272,66;269,69;269,69;277,20;320,59;277,20;277,20;320,59;277,20;277,20;277,20;269,69;269,69;254,65;277,20;320,59;320,59
02-02-2018;20 - 21;253,24;254,06;254,06;254,06;254,06;254,06;254,06;254,06;254,06;254,06;254,06;254,06;254,06;244,98;254,06;254,06;254,06
02-02-2018;21 - 22;247,88;248,40;248,40;248,40;248,40;248,40;248,40;248,40;248,40;248,40;248,40;248,40;248,40;239,62;248,40;248,40;248,40
02-02-2018;22 - 23;244,31;244,83;244,83;244,83;244,83;244,83;244,83;244,83;244,83;244,83;244,83;244,83;244,83;237,84;244,83;244,83;244,83
02-02-2018;23 - 00;237,39;237,54;237,54;237,54;237,54;237,54;237,54;237,54;237,54;237,54;237,54;237,54;237,54;236,94;237,54;237,54;237,54
03-02-2018;00 - 01;243,30;244,93;244,93;244,93;244,93;244,93;244,93;244,93;244,93;244,93;244,93;244,93;244,93;237,19;244,93;244,93;244,93
03-02-2018;01 - 02;238,83;239,87;239,87;239,87;239,87;239,87;239,87;239,87;239,87;239,87;239,87;239,87;239,87;236,60;239,87;239,87;239,87
03-02-2018;02 - 03;237,71;238,16;238,16;238,16;238,16;238,16;238,16;238,16;238,16;238,16;238,16;238,16;238,16;236,22;238,16;238,16;238,16
03-02-2018;03 - 04;237,71;238,09;238,09;238,09;238,09;238,09;238,09;238,09;238,09;238,09;238,09;238,09;238,09;236,15;238,09;238,09;238,09
03-02-2018;04 - 05;238,76;240,02;240,02;240,02;240,02;240,02;240,02;240,02;240,02;240,02;240,02;240,02;240,02;236,30;240,02;240,02;240,02
03-02-2018;05 - 06;243,00;244,63;244,63;244,63;244,63;244,63;244,63;244,63;244,63;244,63;244,63;244,63;244,63;236,45;244,63;244,63;244,63
03-02-2018;06 - 07;243,59;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;236,89;245,08;245,08;245,08
03-02-2018;07 - 08;247,54;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;237,34;248,28;248,28;248,28
03-02-2018;08 - 09;250,59;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;251,56;238,38;251,56;251,56;251,56
03-02-2018;09 - 10;259,97;260,86;260,86;260,86;275,97;260,86;260,86;275,97;260,86;260,86;260,86;260,86;260,86;240,84;260,86;275,97;275,97
03-02-2018;10 - 11;271,58;272,02;272,02;272,02;305,29;272,02;272,02;305,29;272,02;272,02;272,02;272,02;272,02;245,01;272,02;305,29;305,29
03-02-2018;11 - 12;268,45;268,75;268,75;268,75;315,41;268,75;268,75;315,41;268,75;268,75;268,75;268,75;268,75;248,28;268,75;315,41;315,41
03-02-2018;12 - 13;256,39;257,73;257,73;257,73;275,89;257,73;257,73;275,89;257,73;257,73;257,73;257,73;257,73;246,20;257,73;275,89;275,89
03-02-2018;13 - 14;250,81;252,08;252,08;252,08;252,08;252,08;252,08;252,08;252,08;252,08;252,08;252,08;252,08;244,11;252,08;252,08;252,08
03-02-2018;14 - 15;248,06;248,95;248,95;248,95;248,95;248,95;248,95;248,95;248,95;248,95;248,95;248,95;248,95;243,59;248,95;248,95;248,95
03-02-2018;15 - 16;248,43;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25;249,25
03-02-2018;16 - 17;265,55;268,53;268,53;268,53;275,97;268,53;268,53;275,97;268,53;268,53;268,53;268,53;268,53;248,13;268,53;275,97;275,97
03-02-2018;17 - 18;315,49;335,95;335,95;335,95;335,95;335,95;335,95;335,95;335,95;335,95;335,95;335,95;335,95;250,37;335,95;335,95;335,95
03-02-2018;18 - 19;290,26;292,94;292,94;292,94;305,81;292,94;292,94;305,81;292,94;292,94;292,94;292,94;292,94;254,46;292,94;305,81;305,81
03-02-2018;19 - 20;257,66;258,03;258,03;258,03;258,03;258,03;258,03;258,03;258,03;258,03;258,03;258,03;258,03;251,63;258,03;258,03;258,03
03-02-2018;20 - 21;248,06;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;248,28;243,15;248,28;248,28;248,28
03-02-2018;21 - 22;244,78;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;245,08;241,06;245,08;245,08;245,08
03-02-2018;22 - 23;243,00;243,30;243,30;243,30;243,30;243,30;243,30;243,30;243,30;243,30;243,30;243,30;243,30;239,72;243,30;243,30;243,30
03-02-2018;23 - 00;239,05;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;238,01;239,28;239,28;239,28
04-02-2018;00 - 01;241,89;241,89;241,89;241,89;241,89;241,89;238,32;241,89;241,89;241,89;241,89;241,89;241,89;241,89;241,89;241,89;241,89
04-02-2018;01 - 02;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96;232,96
04-02-2018;02 - 03;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43;230,43
04-02-2018;03 - 04;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65;230,65
04-02-2018;04 - 05;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46;229,46
04-02-2018;05 - 06;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16;229,16
04-02-2018;06 - 07;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53;229,53
04-02-2018;07 - 08;232,36;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44;232,44
04-02-2018;08 - 09;235,19;235,19;235,19;235,19;235,19;235,19;233,48;235,19;235,19;235,19;235,19;235,19;235,19;235,19;235,19;235,19;235,19
04-02-2018;09 - 10;240,92;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99;240,99
04-02-2018;10 - 11;246,20;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35;246,35
04-02-2018;11 - 12;256,25;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33;256,33
04-02-2018;12 - 13;248,51;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59;248,59
04-02-2018;13 - 14;238,69;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76;238,76
04-02-2018;14 - 15;236,90;236,98;236,98;236,98;236,98;236,98;235,26;236,98;236,98;236,98;236,98;236,98;236,98;236,98;236,98;236,98;236,98
04-02-2018;15 - 16;239,21;239,28;239,28;239,28;239,28;239,28;238,84;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28;239,28
04-02-2018;16 - 17;253,72;254,91;254,91;254,91;254,91;254,91;254,91;254,91;254,91;252,75;252,75;254,91;254,91;254,91;254,91;254,91;254,91
04-02-2018;17 - 18;286,62;295,55;295,55;295,55;295,55;295,55;295,55;295,55;295,55;295,55;295,55;295,55;295,55;257,59;295,55;295,55;295,55
04-02-2018;18 - 19;312,15;319,37;319,37;319,37;319,37;319,37;319,37;319,37;319,37;319,37;319,37;319,37;319,37;254,09;319,37;319,37;319,37
04-02-2018;19 - 20;294,51;297,78;297,78;297,78;297,78;297,78;297,78;297,78;297,78;297,78;297,78;297,78;297,78;250,97;297,78;297,78;297,78
04-02-2018;20 - 21;268,16;269,05;269,05;269,05;269,05;269,05;269,05;269,05;269,05;269,05;269,05;269,05;269,05;244,86;269,05;269,05;269,05
04-02-2018;21 - 22;259,45;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;240,85;260,49;260,49;260,49
04-02-2018;22 - 23;253,87;254,99;254,99;254,99;254,99;254,99;254,99;254,99;254,99;254,99;254,99;254,99;254,99;239,13;254,99;254,99;254,99
04-02-2018;23 - 00;243,97;245,01;245,01;245,01;245,01;245,01;245,01;245,01;245,01;245,01;245,01;245,01;245,01;237,12;245,01;245,01;245,01
05-02-2018;00 - 01;238,61;239,21;239,21;239,21;239,21;239,21;239,21;239,21;239,21;239,21;239,21;239,21;239,21;237,72;239,21;239,21;239,21
05-02-2018;01 - 02;231,91;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06;232,06
05-02-2018;02 - 03;230,05;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13;230,13
05-02-2018;03 - 04;230,13;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20;230,20
05-02-2018;04 - 05;234,74;234,82;234,82;234,82;234,82;234,82;227,60;234,82;234,82;234,82;234,82;234,82;234,82;234,82;234,82;234,82;234,82
05-02-2018;05 - 06;258,04;250,60;250,60;250,60;250,60;364,92;250,60;250,60;250,60;250,60;250,60;250,60;250,60;237,57;364,92;364,92;364,92
05-02-2018;06 - 07;309,02;308,20;308,20;308,20;308,20;410,54;308,20;308,20;281,33;281,33;281,33;281,33;281,33;240,85;410,54;410,54;410,54
05-02-2018;07 - 08;484,00;558,95;558,95;558,95;558,95;558,95;405,33;558,95;405,33;405,33;405,33;405,33;405,33;241,52;558,95;558,95;558,95
05-02-2018;08 - 09;558,05;604,79;604,79;604,79;604,79;604,79;432,12;604,79;432,12;432,12;432,12;432,12;432,12;245,98;604,79;604,79;604,79
05-02-2018;09 - 10;557,53;598,62;598,62;598,62;598,62;598,62;425,13;598,62;425,13;425,13;425,13;425,13;425,13;244,34;598,62;598,62;598,62
05-02-2018;10 - 11;449,84;521,14;521,14;521,14;521,14;521,14;415,53;521,14;415,53;415,53;415,53;415,53;415,53;243,75;521,14;521,14;521,14
05-02-2018;11 - 12;374,89;401,09;401,09;401,09;401,09;401,09;398,93;401,09;398,93;398,93;398,93;398,93;398,93;242,26;401,09;401,09;401,09
05-02-2018;12 - 13;354,42;361,94;361,94;361,94;361,94;361,94;354,72;361,94;354,72;354,72;354,72;354,72;354,72;241,07;361,94;361,94;361,94
05-02-2018;13 - 14;354,35;357,92;357,92;357,92;357,92;372,88;348,99;357,92;348,99;348,99;348,99;348,99;348,99;240,92;372,88;372,88;372,88
05-02-2018;14 - 15;354,42;357,70;357,70;357,70;357,70;372,51;349,06;357,70;349,06;349,06;349,06;349,06;349,06;241,22;372,51;372,51;372,51
05-02-2018;15 - 16;357,55;371,91;371,91;371,91;371,91;371,91;362,98;371,91;351,37;351,37;351,37;351,37;351,37;241,44;371,91;371,91;371,91
05-02-2018;16 - 17;410,32;476,11;476,11;476,11;476,11;476,11;397,44;476,11;384,71;384,71;384,71;384,71;384,71;240,55;476,11;476,11;476,11
05-02-2018;17 - 18;558,87;694,11;694,11;694,11;694,11;694,11;423,71;694,11;423,71;423,71;423,71;423,71;423,71;239,51;694,11;694,11;694,11
05-02-2018;18 - 19;521,36;583,81;583,81;583,81;583,81;583,81;439,04;583,81;439,04;439,04;439,04;439,04;439,04;239,06;583,81;583,81;583,81
05-02-2018;19 - 20;372,58;412,40;412,40;412,40;412,40;412,40;412,40;412,40;412,40;412,40;412,40;412,40;412,40;238,39;412,40;412,40;412,40
05-02-2018;20 - 21;347,65;355,39;355,39;355,39;355,39;355,39;355,39;355,39;355,39;355,39;355,39;355,39;355,39;237,79;355,39;355,39;355,39
05-02-2018;21 - 22;288,48;297,48;297,48;297,48;297,48;297,48;297,48;297,48;297,48;297,48;297,48;297,48;297,48;237,12;297,48;297,48;297,48
05-02-2018;22 - 23;281,33;290,27;290,27;290,27;290,27;290,27;290,27;290,27;290,27;290,27;290,27;290,27;290,27;236,53;290,27;290,27;290,27
05-02-2018;23 - 00;259,75;268,09;268,09;268,09;268,09;268,09;268,09;268,09;268,09;268,09;268,09;268,09;268,09;235,56;268,09;268,09;268,09
06-02-2018;00 - 01;266,52;268,82;268,82;268,82;268,82;268,82;268,82;268,82;268,82;268,82;268,82;268,82;268,82;233,32;268,82;268,82;268,82
06-02-2018;01 - 02;256,92;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;260,49;232,88;260,49;260,49;260,49
06-02-2018;02 - 03;254,91;257,88;257,88;257,88;257,88;257,88;257,88;257,88;257,88;257,88;257,88;257,88;257,88;232,73;257,88;257,88;257,88
06-02-2018;03 - 04;257,51;263,32;263,32;263,32;263,32;263,32;263,32;263,32;263,32;263,32;263,32;263,32;263,32;232,73;263,32;263,32;263,32
06-02-2018;04 - 05;267,04;269,79;269,79;269,79;269,79;269,79;269,79;269,79;269,79;269,79;269,79;269,79;269,79;233,02;269,79;269,79;269,79
06-02-2018;05 - 06;266,81;278,05;278,05;278,05;278,05;278,05;278,05;278,05;278,05;278,05;278,05;278,05;278,05;233,77;278,05;278,05;278,05
06-02-2018;06 - 07;308,27;327,10;327,10;327,10;327,10;327,10;327,10;327,10;327,10;327,10;327,10;327,10;327,10;235,48;327,10;327,10;327,10
06-02-2018;07 - 08;412,54;436,50;436,50;436,50;436,50;436,50;436,50;436,50;436,50;436,50;436,50;436,50;436,50;238,76;436,50;436,50;436,50
06-02-2018;08 - 09;477,81;480,64;480,64;480,64;480,64;480,64;480,64;480,64;480,64;480,64;480,64;480,64;480,64;254,16;480,64;480,64;480,64
06-02-2018;09 - 10;450,27;474,01;474,01;474,01;474,01;474,01;474,01;474,01;474,01;474,01;474,01;474,01;474,01;258,48;474,01;474,01;474,01
06-02-2018;10 - 11;431,74;443,50;443,50;443,50;443,50;443,50;443,50;443,50;443,50;443,50;443,50;443,50;443,50;259,82;443,50;443,50;443,50
06-02-2018;11 - 12;359,25;370,34;370,34;370,34;370,34;370,34;370,34;370,34;370,34;370,34;370,34;370,34;370,34;259,15;370,34;370,34;370,34
06-02-2018;12 - 13;328,07;339,68;339,68;339,68;339,68;339,68;339,68;339,68;339,68;339,68;339,68;339,68;339,68;251,78;339,68;339,68;339,68
06-02-2018;13 - 14;331,86;332,01;332,01;332,01;332,01;349,50;332,01;332,01;332,01;332,01;332,01;332,01;332,01;251,85;349,50;349,50;349,50
06-02-2018;14 - 15;349,20;349,20;349,20;349,20;349,20;357,91;349,20;349,20;349,20;349,20;349,20;349,20;349,20;248,43;357,91;357,91;357,91
06-02-2018;15 - 16;357,98;368,03;368,03;368,03;368,03;368,03;368,03;368,03;368,03;368,03;368,03;368,03;368,03;248,21;368,03;368,03;368,03
06-02-2018;16 - 17;371,68;400,03;400,03;400,03;400,03;400,03;400,03;400,03;400,03;400,03;400,03;400,03;400,03;246,12;400,03;400,03;400,03
