t,E,V,T,v
2121,39600.0,0.1160000001741387,305.639934911894,0.0
2122,39600.0,0.10640000006965548,304.5723175566652,0.0
2123,39600.0,0.1025600000278622,303.5095322753089,0.0
2124,39600.0,0.10102400001114488,302.45155818524967,0.0
2125,39600.0,0.16040960000445795,301.9249663397046,0.0
2126,39600.0,0.18416384000178318,301.39962146722394,0.0
2127,39600.0,0.1936655360007133,300.87552087331153,0.0
2128,39600.0,0.19746621440028533,300.35266186929357,0.0
2129,39600.0,0.19898648576011413,299.83104177230604,0.0
2130,39600.0,0.19959459430404566,299.310657905282,0.0
2131,39600.0,0.19983783772161828,298.79155371384246,0.0
2132,39600.0,0.19993513508864733,298.27372643282655,0.0
2133,39600.0,0.19997405403545893,297.7571733030486,0.0
2134,39600.0,0.19998962161418357,297.24189157128507,0.0
2135,39600.0,0.25999584864567343,291.376188155895,0.0
2136,39600.0,0.2839983394582694,288.8800212605588,0.0
2137,39600.0,0.29359933578330777,287.6928093206591,0.0
2138,39600.0,0.29743973431332316,287.0230120601574,0.0
2139,39600.0,0.2989758937253293,286.559340807199,0.0
