Date,Time,GHI,DIF,GTI,flagR,SE,SA,Temperature,WS,WD
01.12.2018,00:10,0,0,0,0,-74.58,-170.32,8.7,2.0,285
01.12.2018,00:25,0,0,0,0,-73.76,-157.90,8.6,1.9,281
01.12.2018,00:40,0,0,0,0,-72.37,-146.93,8.4,1.9,279
01.12.2018,00:55,0,0,0,0,-70.53,-137.62,8.3,1.9,276
01.12.2018,01:10,0,0,0,0,-68.37,-129.84,8.2,1.9,274
01.12.2018,01:25,0,0,0,0,-65.97,-123.34,8.1,2.0,282
01.12.2018,01:40,0,0,0,0,-63.39,-117.86,8.1,2.1,289
01.12.2018,01:55,0,0,0,0,-60.69,-113.17,8.0,2.2,295
01.12.2018,02:10,0,0,0,0,-57.90,-109.09,7.9,2.4,301
01.12.2018,02:25,0,0,0,0,-55.05,-105.49,7.9,2.4,300
01.12.2018,02:40,0,0,0,0,-52.15,-102.26,7.8,2.5,299
01.12.2018,02:55,0,0,0,0,-49.21,-99.31,7.8,2.5,299
01.12.2018,03:10,0,0,0,0,-46.25,-96.59,7.8,2.6,298
01.12.2018,03:25,0,0,0,0,-43.27,-94.06,7.7,2.5,297
01.12.2018,03:40,0,0,0,0,-40.28,-91.66,7.6,2.5,296
01.12.2018,03:55,0,0,0,0,-37.29,-89.38,7.6,2.5,295
01.12.2018,04:10,0,0,0,0,-34.31,-87.18,7.5,2.5,293
01.12.2018,04:25,0,0,0,0,-31.32,-85.05,7.5,2.5,293
01.12.2018,04:40,0,0,0,0,-28.35,-82.96,7.4,2.5,292
01.12.2018,04:55,0,0,0,0,-25.39,-80.91,7.4,2.5,291
01.12.2018,05:10,0,0,0,0,-22.45,-78.88,7.3,2.5,290
01.12.2018,05:25,0,0,0,0,-19.53,-76.86,7.3,2.4,291
01.12.2018,05:40,0,0,0,0,-16.63,-74.84,7.3,2.2,291
01.12.2018,05:55,0,0,0,0,-13.76,-72.80,7.2,2.1,292
01.12.2018,06:10,0,0,0,0,-10.91,-70.74,7.1,2.0,292
01.12.2018,06:25,0,0,0,0,-8.07,-68.66,7.1,2.0,291
01.12.2018,06:40,0,0,0,0,-5.03,-66.53,7.0,2.1,289
01.12.2018,06:55,0,0,0,0,-1.11,-64.35,7.0,2.1,288
01.12.2018,07:10,0,0,0,3,0.62,-62.12,7.0,2.1,286
01.12.2018,07:25,27,16,91,3,2.95,-59.82,7.3,2.1,285
01.12.2018,07:40,63,28,185,3,5.40,-57.45,7.7,2.1,284
01.12.2018,07:55,99,38,250,1,7.85,-55.00,8.1,2.0,283
01.12.2018,08:10,144,42,337,1,10.23,-52.46,8.6,2.0,282
01.12.2018,08:25,196,48,430,1,12.55,-49.82,9.3,2.0,280
01.12.2018,08:40,230,50,481,1,14.77,-47.08,10.0,2.0,278
01.12.2018,08:55,265,56,528,1,16.91,-44.22,10.7,2.1,275
01.12.2018,09:10,313,66,600,1,18.93,-41.25,11.4,2.1,273
01.12.2018,09:25,338,71,630,1,20.84,-38.16,12.0,1.9,266
01.12.2018,09:40,353,87,635,1,22.62,-34.94,12.5,1.7,258
01.12.2018,09:55,414,95,734,1,24.25,-31.60,13.0,1.6,248
01.12.2018,10:10,437,70,779,1,25.74,-28.13,13.5,1.5,237
01.12.2018,10:25,457,71,809,1,27.07,-24.54,13.8,1.5,230
01.12.2018,10:40,477,73,835,1,28.22,-20.83,14.2,1.5,224
01.12.2018,10:55,494,74,859,1,29.19,-17.02,14.5,1.5,218
01.12.2018,11:10,510,75,882,1,29.97,-13.12,14.7,1.6,213
01.12.2018,11:25,520,75,895,1,30.54,-9.15,14.8,1.7,221
01.12.2018,11:40,524,77,899,1,30.91,-5.12,14.9,1.9,227
01.12.2018,11:55,529,76,908,1,31.08,-1.07,14.9,2.1,233
01.12.2018,12:10,528,76,906,1,31.03,2.99,15.0,2.3,238
01.12.2018,12:25,518,77,891,1,30.76,7.04,15.2,2.0,243
01.12.2018,12:40,512,121,860,1,30.30,11.04,15.5,1.7,250
01.12.2018,12:55,427,178,670,1,29.62,14.98,15.8,1.4,259
01.12.2018,13:10,492,135,826,1,28.75,18.84,16.0,1.2,271
01.12.2018,13:25,446,94,771,1,27.70,22.60,16.2,1.2,254
01.12.2018,13:40,420,94,730,1,26.46,26.25,16.2,1.3,238
01.12.2018,13:55,415,75,741,1,25.06,29.79,16.3,1.5,225
01.12.2018,14:10,388,64,707,1,23.50,33.20,16.3,1.7,215
01.12.2018,14:25,355,61,661,1,21.79,36.48,16.3,1.8,216
01.12.2018,14:40,322,58,614,1,19.95,39.64,16.2,1.9,217
01.12.2018,14:55,285,55,560,1,17.99,42.68,16.2,2.0,218
01.12.2018,15:10,255,51,520,1,15.91,45.59,16.1,2.1,219
01.12.2018,15:25,221,53,469,1,13.73,48.39,15.8,2.0,221
01.12.2018,15:40,176,45,400,1,11.46,51.08,15.5,1.9,222
01.12.2018,15:55,126,40,307,1,9.11,53.67,15.1,1.8,224
01.12.2018,16:10,78,34,204,3,6.69,56.17,14.6,1.7,226
01.12.2018,16:25,42,20,136,3,4.24,58.58,13.8,1.7,232
01.12.2018,16:40,10,10,9,3,1.81,60.92,13.0,1.7,239
01.12.2018,16:55,0,0,0,0,-0.26,63.18,12.2,1.7,245
01.12.2018,17:10,0,0,0,0,-2.93,65.39,11.5,1.7,251
01.12.2018,17:25,0,0,0,0,-6.54,67.54,11.3,1.8,257
01.12.2018,17:40,0,0,0,0,-9.42,69.65,11.3,1.9,262
01.12.2018,17:55,0,0,0,0,-12.26,71.72,11.3,1.9,267
01.12.2018,18:10,0,0,0,0,-15.12,73.77,11.3,2.0,271
01.12.2018,18:25,0,0,0,0,-18.00,75.80,11.3,2.1,276
01.12.2018,18:40,0,0,0,0,-20.91,77.82,11.3,2.2,280
01.12.2018,18:55,0,0,0,0,-23.84,79.84,11.3,2.3,284
01.12.2018,19:10,0,0,0,0,-26.79,81.88,11.3,2.5,287
01.12.2018,19:25,0,0,0,0,-29.76,83.95,11.2,2.5,290
01.12.2018,19:40,0,0,0,0,-32.73,86.05,11.2,2.6,292
01.12.2018,19:55,0,0,0,0,-35.72,88.21,11.1,2.7,294
01.12.2018,20:10,0,0,0,0,-38.71,90.45,11.1,2.7,296
01.12.2018,20:25,0,0,0,0,-41.70,92.78,11.1,2.7,297
01.12.2018,20:40,0,0,0,0,-44.68,95.24,11.0,2.7,298
01.12.2018,20:55,0,0,0,0,-47.65,97.86,10.9,2.8,299
01.12.2018,21:10,0,0,0,0,-50.60,100.67,10.9,2.8,300
01.12.2018,21:25,0,0,0,0,-53.52,103.75,10.9,2.8,300
01.12.2018,21:40,0,0,0,0,-56.41,107.15,10.8,2.8,301
01.12.2018,21:55,0,0,0,0,-59.23,110.96,10.8,2.8,302
01.12.2018,22:10,0,0,0,0,-61.98,115.31,10.7,2.8,302
01.12.2018,22:25,0,0,0,0,-64.63,120.35,10.7,2.8,303
01.12.2018,22:40,0,0,0,0,-67.13,126.28,10.6,2.8,303
01.12.2018,22:55,0,0,0,0,-69.43,133.35,10.6,2.8,304
01.12.2018,23:10,0,0,0,0,-71.45,141.82,10.5,2.8,304
01.12.2018,23:25,0,0,0,0,-73.09,151.92,10.5,2.5,298
01.12.2018,23:40,0,0,0,0,-74.22,163.63,10.5,2.3,291
01.12.2018,23:55,0,0,0,0,-74.74,176.52,10.5,2.1,284
02.12.2018,00:10,0,0,0,0,-74.74,-170.57,10.5,2.0,275
02.12.2018,00:25,0,0,0,0,-73.93,-158.03,10.4,2.1,286
02.12.2018,00:40,0,0,0,0,-72.54,-146.95,10.4,2.3,295
02.12.2018,00:55,0,0,0,0,-70.71,-137.57,10.3,2.6,302
02.12.2018,01:10,0,0,0,0,-68.54,-129.75,10.3,2.9,308
02.12.2018,01:25,0,0,0,0,-66.13,-123.23,10.2,2.9,308
02.12.2018,01:40,0,0,0,0,-63.56,-117.73,10.2,3.0,308
02.12.2018,01:55,0,0,0,0,-60.85,-113.04,10.2,3.0,307
02.12.2018,02:10,0,0,0,0,-58.06,-108.96,10.2,3.0,307
02.12.2018,02:25,0,0,0,0,-55.20,-105.36,10.2,3.0,306
02.12.2018,02:40,0,0,0,0,-52.30,-102.13,10.2,3.0,305
02.12.2018,02:55,0,0,0,0,-49.36,-99.19,10.2,2.9,304
02.12.2018,03:10,0,0,0,0,-46.40,-96.47,10.2,2.9,303
02.12.2018,03:25,0,0,0,0,-43.42,-93.94,10.2,2.9,302
02.12.2018,03:40,0,0,0,0,-40.43,-91.55,10.2,3.0,302
02.12.2018,03:55,0,0,0,0,-37.45,-89.27,10.2,3.0,301
02.12.2018,04:10,0,0,0,0,-34.46,-87.08,10.3,3.0,301
02.12.2018,04:25,0,0,0,0,-31.48,-84.95,10.3,3.0,301
02.12.2018,04:40,0,0,0,0,-28.50,-82.87,10.3,3.0,301
02.12.2018,04:55,0,0,0,0,-25.54,-80.82,10.3,3.1,301
02.12.2018,05:10,0,0,0,0,-22.60,-78.80,10.4,3.1,301
02.12.2018,05:25,0,0,0,0,-19.68,-76.78,10.3,3.0,301
02.12.2018,05:40,0,0,0,0,-16.79,-74.76,10.2,2.8,301
02.12.2018,05:55,0,0,0,0,-13.92,-72.73,10.1,2.7,301
02.12.2018,06:10,0,0,0,0,-11.07,-70.67,10.1,2.6,301
02.12.2018,06:25,0,0,0,0,-8.24,-68.59,10.1,2.7,303
02.12.2018,06:40,0,0,0,0,-5.23,-66.46,10.1,2.8,304
02.12.2018,06:55,0,0,0,0,-1.27,-64.29,10.2,3.0,306
02.12.2018,07:10,10,9,19,3,0.49,-62.06,10.3,3.1,307
02.12.2018,07:25,23,18,48,3,2.79,-59.77,10.5,3.1,307
02.12.2018,07:40,57,30,152,3,5.24,-57.40,10.8,3.0,307
02.12.2018,07:55,99,45,233,1,7.68,-54.95,11.2,2.9,307
02.12.2018,08:10,133,55,286,1,10.06,-52.42,11.6,2.9,307
02.12.2018,08:25,167,66,335,1,12.38,-49.79,12.4,2.8,305
02.12.2018,08:40,192,79,359,1,14.60,-47.05,13.2,2.7,302
02.12.2018,08:55,226,87,411,1,16.73,-44.20,14.1,2.6,300
02.12.2018,09:10,292,96,527,1,18.76,-41.24,14.9,2.5,297
02.12.2018,09:25,315,92,572,1,20.66,-38.16,15.5,2.4,293
02.12.2018,09:40,356,88,643,1,22.44,-34.95,16.1,2.3,289
02.12.2018,09:55,384,94,680,1,24.08,-31.61,16.7,2.2,285
02.12.2018,10:10,425,101,743,1,25.57,-28.15,17.2,2.1,280
02.12.2018,10:25,437,102,756,1,26.90,-24.57,17.6,2.0,277
02.12.2018,10:40,464,98,800,1,28.05,-20.87,18.1,1.9,273
02.12.2018,10:55,482,99,826,1,29.02,-17.08,18.5,1.8,270
02.12.2018,11:10,500,99,853,1,29.80,-13.19,18.8,1.8,266
02.12.2018,11:25,504,103,856,1,30.38,-9.23,19.1,2.0,264
02.12.2018,11:40,512,103,866,1,30.76,-5.21,19.4,2.2,264
02.12.2018,11:55,521,100,883,1,30.93,-1.17,19.7,2.4,263
02.12.2018,12:10,520,100,881,1,30.88,2.88,19.9,2.6,262
02.12.2018,12:25,513,100,870,1,30.63,6.92,20.2,2.4,264
02.12.2018,12:40,500,107,848,1,30.16,10.91,20.4,2.2,266
02.12.2018,12:55,474,114,802,1,29.50,14.84,20.7,2.0,269
02.12.2018,13:10,467,107,798,1,28.63,18.69,20.9,1.8,272
02.12.2018,13:25,459,94,796,1,27.58,22.45,21.0,1.8,270
02.12.2018,13:40,435,98,759,1,26.35,26.10,21.1,1.7,268
02.12.2018,13:55,396,104,692,1,24.96,29.63,21.1,1.6,265
02.12.2018,14:10,350,109,600,1,23.41,33.04,21.2,1.6,262
02.12.2018,14:25,327,107,567,1,21.71,36.32,21.1,1.5,260
02.12.2018,14:40,259,125,416,1,19.87,39.48,21.0,1.5,257
02.12.2018,14:55,254,90,460,1,17.91,42.51,20.9,1.5,255
02.12.2018,15:10,205,88,371,1,15.84,45.42,20.7,1.5,253
02.12.2018,15:25,171,81,315,1,13.67,48.22,20.2,1.5,257
02.12.2018,15:40,132,69,253,1,11.41,50.91,19.7,1.5,261
02.12.2018,15:55,114,60,236,1,9.06,53.50,19.0,1.5,265
02.12.2018,16:10,71,40,165,3,6.65,56.00,18.4,1.5,269
02.12.2018,16:25,37,24,100,3,4.20,58.41,17.6,1.7,276
02.12.2018,16:40,9,9,8,3,1.78,60.75,16.7,1.8,282
02.12.2018,16:55,0,0,0,0,-0.28,63.01,16.0,2.0,287
02.12.2018,17:10,0,0,0,0,-2.97,65.22,15.3,2.2,290
02.12.2018,17:25,0,0,0,0,-6.56,67.37,15.2,2.4,289
02.12.2018,17:40,0,0,0,0,-9.44,69.47,15.1,2.5,288
02.12.2018,17:55,0,0,0,0,-12.27,71.55,15.1,2.7,287
02.12.2018,18:10,0,0,0,0,-15.13,73.59,15.1,2.8,286
02.12.2018,18:25,0,0,0,0,-18.01,75.62,15.1,2.9,291
02.12.2018,18:40,0,0,0,0,-20.92,77.63,15.0,2.9,296
02.12.2018,18:55,0,0,0,0,-23.85,79.65,14.9,3.0,301
02.12.2018,19:10,0,0,0,0,-26.80,81.69,14.8,3.1,305
02.12.2018,19:25,0,0,0,0,-29.76,83.75,14.8,3.1,307
02.12.2018,19:40,0,0,0,0,-32.74,85.84,14.7,3.2,309
02.12.2018,19:55,0,0,0,0,-35.72,88.00,14.7,3.2,310
02.12.2018,20:10,0,0,0,0,-38.71,90.22,14.6,3.3,312
02.12.2018,20:25,0,0,0,0,-41.70,92.55,14.6,3.3,312
02.12.2018,20:40,0,0,0,0,-44.68,94.99,14.6,3.3,313
02.12.2018,20:55,0,0,0,0,-47.66,97.60,14.5,3.4,314
02.12.2018,21:10,0,0,0,0,-50.61,100.40,14.5,3.4,315
02.12.2018,21:25,0,0,0,0,-53.53,103.46,14.5,3.4,315
02.12.2018,21:40,0,0,0,0,-56.42,106.83,14.4,3.4,315
02.12.2018,21:55,0,0,0,0,-59.25,110.62,14.4,3.4,315
02.12.2018,22:10,0,0,0,0,-62.01,114.94,14.4,3.5,315
02.12.2018,22:25,0,0,0,0,-64.67,119.95,14.4,3.5,315
02.12.2018,22:40,0,0,0,0,-67.18,125.85,14.4,3.5,315
02.12.2018,22:55,0,0,0,0,-69.49,132.88,14.3,3.5,315
02.12.2018,23:10,0,0,0,0,-71.53,141.34,14.3,3.4,315
02.12.2018,23:25,0,0,0,0,-73.19,151.44,14.3,3.4,315
02.12.2018,23:40,0,0,0,0,-74.35,163.19,14.2,3.3,314
02.12.2018,23:55,0,0,0,0,-74.89,176.15,14.2,3.2,314
03.12.2018,00:10,0,0,0,0,-74.89,-170.83,14.1,3.2,313
03.12.2018,00:25,0,0,0,0,-74.09,-158.17,14.1,3.2,312
03.12.2018,00:40,0,0,0,0,-72.71,-146.99,14.0,3.2,312
03.12.2018,00:55,0,0,0,0,-70.88,-137.54,13.9,3.2,311
03.12.2018,01:10,0,0,0,0,-68.71,-129.67,13.9,3.2,310
03.12.2018,01:25,0,0,0,0,-66.30,-123.12,13.8,3.1,309
03.12.2018,01:40,0,0,0,0,-63.72,-117.62,13.8,3.1,309
03.12.2018,01:55,0,0,0,0,-61.01,-112.92,13.8,3.1,308
03.12.2018,02:10,0,0,0,0,-58.22,-108.84,13.7,3.1,307
03.12.2018,02:25,0,0,0,0,-55.36,-105.24,13.7,3.1,307
03.12.2018,02:40,0,0,0,0,-52.45,-102.01,13.7,3.0,307
03.12.2018,02:55,0,0,0,0,-49.51,-99.07,13.6,3.0,307
03.12.2018,03:10,0,0,0,0,-46.55,-96.36,13.6,3.0,306
03.12.2018,03:25,0,0,0,0,-43.57,-93.84,13.6,3.0,307
03.12.2018,03:40,0,0,0,0,-40.58,-91.45,13.5,3.0,308
03.12.2018,03:55,0,0,0,0,-37.59,-89.17,13.5,3.0,308
03.12.2018,04:10,0,0,0,0,-34.61,-86.98,13.4,3.0,309
03.12.2018,04:25,0,0,0,0,-31.63,-84.86,13.4,3.0,310
03.12.2018,04:40,0,0,0,0,-28.65,-82.78,13.3,3.0,311
03.12.2018,04:55,0,0,0,0,-25.70,-80.74,13.3,3.0,312
03.12.2018,05:10,0,0,0,0,-22.76,-78.72,13.3,3.0,312
03.12.2018,05:25,0,0,0,0,-19.84,-76.71,13.3,3.1,311
03.12.2018,05:40,0,0,0,0,-16.94,-74.69,13.3,3.2,309
03.12.2018,05:55,0,0,0,0,-14.07,-72.66,13.3,3.3,308
03.12.2018,06:10,0,0,0,0,-11.23,-70.61,13.3,3.5,307
03.12.2018,06:25,0,0,0,0,-8.40,-68.53,13.2,3.4,307
03.12.2018,06:40,0,0,0,0,-5.42,-66.40,13.2,3.4,308
03.12.2018,06:55,0,0,0,0,-1.45,-64.24,13.1,3.3,309
03.12.2018,07:10,9,9,25,3,0.37,-62.01,13.1,3.3,309
03.12.2018,07:25,22,16,61,3,2.64,-59.72,13.3,3.3,310
03.12.2018,07:40,58,29,170,3,5.08,-57.36,13.6,3.3,310
03.12.2018,07:55,97,41,245,3,7.52,-54.92,14.0,3.3,311
03.12.2018,08:10,138,51,316,1,9.90,-52.39,14.5,3.4,311
03.12.2018,08:25,181,56,392,1,12.21,-49.76,15.2,3.3,311
03.12.2018,08:40,220,64,450,1,14.44,-47.03,16.0,3.2,312
03.12.2018,08:55,259,69,509,1,16.57,-44.19,16.8,3.1,312
03.12.2018,09:10,296,74,564,1,18.59,-41.23,17.5,3.1,312
03.12.2018,09:25,330,79,614,1,20.50,-38.16,18.2,2.9,311
03.12.2018,09:40,365,82,666,1,22.27,-34.95,18.9,2.7,310
03.12.2018,09:55,396,86,711,1,23.91,-31.63,19.5,2.5,308
03.12.2018,10:10,423,89,749,1,25.40,-28.18,20.1,2.3,306
03.12.2018,10:25,449,92,785,1,26.73,-24.61,20.6,2.1,304
03.12.2018,10:40,466,95,808,1,27.89,-20.92,21.0,1.9,301
03.12.2018,10:55,481,98,826,1,28.86,-17.13,21.4,1.7,297
03.12.2018,11:10,498,98,852,1,29.64,-13.26,21.8,1.5,293
03.12.2018,11:25,508,99,867,1,30.23,-9.31,22.2,1.7,284
03.12.2018,11:40,513,101,872,1,30.61,-5.30,22.5,1.9,277
03.12.2018,11:55,509,106,862,1,30.78,-1.27,22.8,2.1,271
03.12.2018,12:10,521,101,885,1,30.74,2.77,23.1,2.4,267
03.12.2018,12:25,517,98,882,1,30.49,6.80,23.3,2.1,263
03.12.2018,12:40,509,97,869,1,30.04,10.78,23.5,1.8,258
03.12.2018,12:55,497,96,853,1,29.38,14.71,23.6,1.6,252
03.12.2018,13:10,480,95,829,1,28.52,18.55,23.7,1.3,243
03.12.2018,13:25,461,93,802,1,27.48,22.30,23.7,1.3,241
03.12.2018,13:40,437,91,767,1,26.26,25.95,23.6,1.2,238
03.12.2018,13:55,411,88,731,1,24.87,29.47,23.6,1.1,235
03.12.2018,14:10,380,85,685,1,23.32,32.88,23.5,1.1,232
03.12.2018,14:25,351,80,645,1,21.63,36.16,23.4,1.0,231
03.12.2018,14:40,318,76,597,1,19.80,39.31,23.2,0.9,229
03.12.2018,14:55,281,71,542,1,17.85,42.35,23.0,0.9,227
03.12.2018,15:10,242,66,484,1,15.79,45.26,22.8,0.8,226
03.12.2018,15:25,204,60,426,1,13.62,48.06,22.2,0.7,233
03.12.2018,15:40,162,53,359,1,11.36,50.75,21.6,0.6,242
03.12.2018,15:55,122,47,289,1,9.02,53.34,20.9,0.6,254
03.12.2018,16:10,82,36,217,3,6.62,55.84,20.1,0.6,267
03.12.2018,16:25,43,23,135,3,4.17,58.25,19.1,0.7,282
03.12.2018,16:40,10,10,9,3,1.75,60.58,18.2,0.8,292
03.12.2018,16:55,0,0,0,0,-0.29,62.85,17.2,0.9,300
03.12.2018,17:10,0,0,0,0,-3.00,65.05,16.4,1.1,306
03.12.2018,17:25,0,0,0,0,-6.58,67.20,16.2,1.0,333
03.12.2018,17:40,0,0,0,0,-9.45,69.30,16.0,1.2,358
03.12.2018,17:55,0,0,0,0,-12.28,71.37,16.0,1.5,14
03.12.2018,18:10,0,0,0,0,-15.14,73.42,15.9,1.9,23
03.12.2018,18:25,0,0,0,0,-18.01,75.44,15.9,2.0,17
03.12.2018,18:40,0,0,0,0,-20.92,77.45,15.9,2.1,11
03.12.2018,18:55,0,0,0,0,-23.85,79.47,15.9,2.3,6
03.12.2018,19:10,0,0,0,0,-26.79,81.50,15.9,2.4,1
03.12.2018,19:25,0,0,0,0,-29.76,83.55,15.8,2.5,1
03.12.2018,19:40,0,0,0,0,-32.73,85.64,15.7,2.5,1
03.12.2018,19:55,0,0,0,0,-35.72,87.79,15.6,2.5,1
03.12.2018,20:10,0,0,0,0,-38.71,90.01,15.5,2.5,1
03.12.2018,20:25,0,0,0,0,-41.70,92.32,15.4,2.4,2
03.12.2018,20:40,0,0,0,0,-44.68,94.76,15.3,2.3,2
03.12.2018,20:55,0,0,0,0,-47.65,97.35,15.1,2.2,3
03.12.2018,21:10,0,0,0,0,-50.61,100.14,15.0,2.1,4
03.12.2018,21:25,0,0,0,0,-53.54,103.17,14.8,2.0,4
03.12.2018,21:40,0,0,0,0,-56.43,106.53,14.6,1.8,4
03.12.2018,21:55,0,0,0,0,-59.27,110.29,14.5,1.7,3
03.12.2018,22:10,0,0,0,0,-62.03,114.59,14.3,1.6,3
03.12.2018,22:25,0,0,0,0,-64.69,119.56,14.1,1.5,3
03.12.2018,22:40,0,0,0,0,-67.22,125.42,14.0,1.4,3
03.12.2018,22:55,0,0,0,0,-69.55,132.43,13.8,1.3,3
03.12.2018,23:10,0,0,0,0,-71.60,140.86,13.7,1.2,2
03.12.2018,23:25,0,0,0,0,-73.28,150.95,13.5,1.1,356
03.12.2018,23:40,0,0,0,0,-74.46,162.73,13.4,1.0,348
03.12.2018,23:55,0,0,0,0,-75.02,175.78,13.3,0.9,339
04.12.2018,00:10,0,0,0,0,-75.04,-171.10,13.1,0.9,329
04.12.2018,00:25,0,0,0,0,-74.25,-158.33,12.9,1.0,329
04.12.2018,00:40,0,0,0,0,-72.87,-147.05,12.6,1.0,330
04.12.2018,00:55,0,0,0,0,-71.04,-137.52,12.4,1.1,331
04.12.2018,01:10,0,0,0,0,-68.87,-129.61,12.1,1.2,332
04.12.2018,01:25,0,0,0,0,-66.46,-123.04,12.0,1.5,340
04.12.2018,01:40,0,0,0,0,-63.87,-117.52,11.9,1.8,345
04.12.2018,01:55,0,0,0,0,-61.17,-112.81,11.8,2.2,349
04.12.2018,02:10,0,0,0,0,-58.37,-108.73,11.7,2.5,351
04.12.2018,02:25,0,0,0,0,-55.51,-105.13,11.6,2.0,351
04.12.2018,02:40,0,0,0,0,-52.60,-101.90,11.5,1.5,351
04.12.2018,02:55,0,0,0,0,-49.66,-98.97,11.4,1.0,350
04.12.2018,03:10,0,0,0,0,-46.70,-96.26,11.3,0.6,348
04.12.2018,03:25,0,0,0,0,-43.72,-93.74,11.1,0.5,350
04.12.2018,03:40,0,0,0,0,-40.73,-91.36,11.0,0.5,352
04.12.2018,03:55,0,0,0,0,-37.74,-89.08,10.9,0.5,353
04.12.2018,04:10,0,0,0,0,-34.75,-86.90,10.8,0.5,355
04.12.2018,04:25,0,0,0,0,-31.77,-84.78,10.7,0.5,356
04.12.2018,04:40,0,0,0,0,-28.80,-82.71,10.6,0.5,357
04.12.2018,04:55,0,0,0,0,-25.84,-80.67,10.5,0.5,358
04.12.2018,05:10,0,0,0,0,-22.90,-78.65,10.4,0.5,359
04.12.2018,05:25,0,0,0,0,-19.99,-76.64,10.3,0.5,5
04.12.2018,05:40,0,0,0,0,-17.09,-74.62,10.2,0.5,11
04.12.2018,05:55,0,0,0,0,-14.22,-72.60,10.1,0.5,17
04.12.2018,06:10,0,0,0,0,-11.38,-70.55,10.0,0.5,22
04.12.2018,06:25,0,0,0,0,-8.56,-68.47,9.9,0.5,11
04.12.2018,06:40,0,0,0,0,-5.60,-66.35,9.8,0.5,360
04.12.2018,06:55,0,0,0,0,-1.65,-64.19,9.7,0.5,349
04.12.2018,07:10,9,9,14,3,0.26,-61.97,9.7,0.6,340
04.12.2018,07:25,20,18,38,3,2.49,-59.68,10.1,0.6,337
04.12.2018,07:40,56,26,170,3,4.93,-57.32,10.5,0.6,335
04.12.2018,07:55,95,38,246,3,7.36,-54.89,11.1,0.6,333
04.12.2018,08:10,137,47,320,1,9.74,-52.36,11.8,0.7,331
04.12.2018,08:25,177,50,392,1,12.05,-49.74,13.1,0.8,338
04.12.2018,08:40,218,57,454,1,14.28,-47.01,14.4,0.9,344
04.12.2018,08:55,257,62,514,1,16.40,-44.18,15.7,1.0,348
04.12.2018,09:10,295,66,572,1,18.43,-41.23,16.9,1.1,352
04.12.2018,09:25,331,70,625,1,20.33,-38.16,17.6,0.9,356
04.12.2018,09:40,366,73,676,1,22.11,-34.97,18.2,0.6,5
04.12.2018,09:55,397,77,721,1,23.75,-31.65,18.7,0.4,23
04.12.2018,10:10,424,80,758,1,25.24,-28.21,19.1,0.3,65
04.12.2018,10:25,449,82,794,1,26.57,-24.65,19.4,0.4,96
04.12.2018,10:40,471,84,824,1,27.73,-20.97,19.8,0.6,111
04.12.2018,10:55,488,86,847,1,28.71,-17.19,20.2,0.8,118
04.12.2018,11:10,503,87,868,1,29.49,-13.33,20.5,1.0,121
04.12.2018,11:25,513,88,882,1,30.08,-9.39,20.7,1.3,110
04.12.2018,11:40,520,88,892,1,30.47,-5.40,20.8,1.6,103
04.12.2018,11:55,523,88,896,1,30.64,-1.37,21.0,1.9,98
04.12.2018,12:10,522,88,894,1,30.61,2.66,21.1,2.2,95
04.12.2018,12:25,518,88,889,1,30.37,6.68,21.2,2.2,96
04.12.2018,12:40,510,87,878,1,29.92,10.65,21.3,2.1,96
04.12.2018,12:55,497,86,860,1,29.26,14.57,21.4,2.0,97
04.12.2018,13:10,482,85,839,1,28.42,18.41,21.4,2.0,98
04.12.2018,13:25,462,83,811,1,27.38,22.16,21.4,1.9,96
04.12.2018,13:40,440,81,780,1,26.17,25.80,21.4,1.9,93
04.12.2018,13:55,412,78,739,1,24.78,29.32,21.3,1.9,90
04.12.2018,14:10,383,75,699,1,23.24,32.72,21.3,1.8,87
04.12.2018,14:25,349,72,648,1,21.56,36.00,21.1,1.8,91
04.12.2018,14:40,318,68,605,1,19.74,39.15,21.0,1.8,96
04.12.2018,14:55,284,64,556,1,17.79,42.19,20.8,1.8,100
04.12.2018,15:10,242,60,489,1,15.74,45.10,20.6,1.9,105
04.12.2018,15:25,204,55,433,1,13.57,47.90,20.1,1.7,105
04.12.2018,15:40,160,49,358,1,11.32,50.59,19.6,1.6,104
04.12.2018,15:55,121,44,290,1,8.99,53.18,19.1,1.5,103
04.12.2018,16:10,80,34,215,3,6.59,55.67,18.4,1.4,102
04.12.2018,16:25,42,21,135,3,4.15,58.09,17.5,1.3,99
04.12.2018,16:40,9,9,8,3,1.73,60.42,16.5,1.2,94
04.12.2018,16:55,0,0,0,0,-0.30,62.68,15.5,1.1,90
04.12.2018,17:10,0,0,0,0,-3.03,64.89,14.6,1.1,84
04.12.2018,17:25,0,0,0,0,-6.59,67.03,14.2,0.9,75
04.12.2018,17:40,0,0,0,0,-9.46,69.14,13.9,0.7,60
04.12.2018,17:55,0,0,0,0,-12.29,71.21,13.8,0.6,38
04.12.2018,18:10,0,0,0,0,-15.14,73.25,13.6,0.7,14
04.12.2018,18:25,0,0,0,0,-18.01,75.27,13.6,1.0,8
04.12.2018,18:40,0,0,0,0,-20.92,77.28,13.5,1.4,6
04.12.2018,18:55,0,0,0,0,-23.84,79.29,13.5,1.8,5
04.12.2018,19:10,0,0,0,0,-26.79,81.32,13.4,2.2,4
04.12.2018,19:25,0,0,0,0,-29.75,83.36,13.3,1.9,4
