Month,Day,Hour,Irradiance,Temperature,
9;25;1;0;11.8;
9;25;2;0;10.6;
9;25;3;0;9.4;
9;25;4;0;8.3;
9;25;5;0;7.1;
9;25;6;0;5.9;
9;25;7;0;5.9;
9;25;8;176;7.8;
9;25;9;453;10.6;
9;25;10;682;13.2;
9;25;11;820;15.4;
9;25;12;969;17.5;
9;25;13;1000;19.0;
9;25;14;948;20.0;
9;25;15;848;20.5;
9;25;16;641;20.4;
9;25;17;435;19.7;
9;25;18;190;18.2;
9;25;19;0;16.4;
9;25;20;0;15.3;
9;25;21;0;14.3;
9;25;22;0;13.2;
9;25;23;0;12.1;
9;25;24;0;11.1;
9;26;1;0;10.2;
9;26;2;0;9.2;
9;26;3;0;8.3;
9;26;4;0;7.3;
9;26;5;0;6.4;
9;26;6;0;5.4;
9;26;7;0;5.4;
9;26;8;153;7.2;
9;26;9;452;10.0;
9;26;10;705;12.9;
9;26;11;931;15.7;
9;26;12;1067;18.0;
9;26;13;1117;19.9;
9;26;14;1077;21.1;
9;26;15;953;21.8;
9;26;16;755;21.9;
9;26;17;499;21.1;
9;26;18;242;19.6;
9;26;19;0;17.6;
9;26;20;0;16.5;
9;26;21;0;15.4;
9;26;22;0;14.3;
9;26;23;0;13.1;
9;26;24;0;12.0;
9;27;1;0;11.0;
9;27;2;0;9.9;
9;27;3;0;8.8;
9;27;4;0;7.8;
9;27;5;0;6.7;
9;27;6;0;5.6;
9;27;7;0;5.6;
9;27;8;115;6.9;
9;27;9;396;9.5;
9;27;10;678;12.4;
9;27;11;889;15.1;
9;27;12;1028;17.4;
9;27;13;1092;19.3;
9;27;14;1049;20.6;
9;27;15;929;21.3;
9;27;16;750;21.4;
9;27;17;495;20.7;
9;27;18;248;19.3;
9;27;19;0;17.4;
9;27;20;0;16.3;
9;27;21;0;15.2;
9;27;22;0;14.1;
9;27;23;0;13.0;
9;27;24;0;11.9;
9;28;1;0;10.9;
9;28;2;0;9.8;
9;28;3;0;8.7;
9;28;4;0;7.7;
9;28;5;0;6.6;
9;28;6;0;5.5;
9;28;7;11;5.8;
9;28;8;253;8.5;
9;28;9;545;11.6;
9;28;10;784;14.4;
9;28;11;946;16.9;
9;28;12;1042;18.9;
9;28;13;1071;20.4;
9;28;14;1034;21.4;
9;28;15;919;21.9;
9;28;16;700;21.7;
9;28;17;471;20.8;
9;28;18;231;19.2;
9;28;19;12;17.2;
9;28;20;0;16.1;
9;28;21;0;15.0;
9;28;22;0;13.8;
9;28;23;0;12.7;
9;28;24;0;11.6;
9;29;1;0;10.6;
9;29;2;0;9.6;
9;29;3;0;8.6;
9;29;4;0;7.6;
9;29;5;0;6.6;
9;29;6;0;5.6;
9;29;7;12;5.9;
9;29;8;233;8.4;
9;29;9;527;11.4;
9;29;10;751;14.2;
9;29;11;956;16.8;
9;29;12;1079;19.0;
9;29;13;1123;20.7;
9;29;14;1082;21.8;
9;29;15;960;22.4;
9;29;16;767;22.4;
9;29;17;523;21.6;
9;29;18;208;19.9;
9;29;19;11;17.9;
9;29;20;0;16.7;
9;29;21;0;15.6;
9;29;22;0;14.5;
9;29;23;0;13.4;
9;29;24;0;12.3;
9;30;1;0;11.3;
9;30;2;0;10.3;
9;30;3;0;9.3;
9;30;4;0;8.3;
9;30;5;0;7.3;
9;30;6;0;6.3;
9;30;7;11;6.6;
9;30;8;196;8.7;
9;30;9;464;11.4;
9;30;10;764;14.4;
9;30;11;970;17.2;
9;30;12;1096;19.5;
9;30;13;1138;21.3;
9;30;14;1098;22.6;
9;30;15;971;23.2;
9;30;16;787;23.3;
9;30;17;539;22.6;
9;30;18;160;20.7;
9;30;19;3;18.7;
9;30;20;0;17.4;
9;30;21;0;16.0;
9;30;22;0;14.7;
9;30;23;0;13.4;
9;30;24;0;12.0;
10;1;1;0;10.7;
10;1;2;0;9.4;
10;1;3;0;8.0;
10;1;4;0;6.7;
10;1;5;0;5.4;
10;1;6;0;4.0;
10;1;7;12;4.3;
10;1;8;173;5.9;
10;1;9;428;8.3;
10;1;10;705;11.0;
10;1;11;935;13.5;
10;1;12;1080;15.7;
10;1;13;1131;17.4;
10;1;14;1090;18.6;
10;1;15;977;19.3;
10;1;16;780;19.4;
10;1;17;513;18.6;
10;1;18;229;17.1;
10;1;19;2;15.3;
10;1;20;0;14.2;
10;1;21;0;13.2;
10;1;22;0;12.2;
10;1;23;0;11.2;
10;1;24;0;10.2;
10;2;1;0;9.3;
10;2;2;0;8.4;
10;2;3;0;7.5;
10;2;4;0;6.6;
10;2;5;0;5.6;
10;2;6;0;4.7;
10;2;7;15;5.0;
10;2;8;191;6.9;
10;2;9;483;9.5;
10;2;10;737;12.2;
10;2;11;948;14.7;
10;2;12;1074;16.7;
10;2;13;1114;18.4;
10;2;14;1072;19.4;
10;2;15;963;20.0;
10;2;16;773;20.1;
10;2;17;548;19.4;
10;2;18;270;18.1;
10;2;19;16;16.2;
10;2;20;0;15.2;
10;2;21;0;14.1;
10;2;22;0;13.1;
10;2;23;0;12.1;
10;2;24;0;11.0;
10;3;1;0;10.1;
10;3;2;0;9.2;
10;3;3;0;8.2;
10;3;4;0;7.3;
10;3;5;0;6.3;
10;3;6;0;5.4;
10;3;7;13;5.6;
10;3;8;277;8.4;
10;3;9;553;11.2;
10;3;10;770;13.7;
10;3;11;940;15.9;
10;3;12;1041;17.7;
10;3;13;1073;19.1;
10;3;14;1033;20.0;
10;3;15;904;20.4;
10;3;16;741;20.4;
10;3;17;548;19.7;
10;3;18;160;18.1;
10;3;19;12;16.2;
10;3;20;0;15.2;
10;3;21;0;14.2;
10;3;22;0;13.2;
10;3;23;0;12.2;
10;3;24;0;11.1;
10;4;1;0;10.3;
10;4;2;0;9.4;
10;4;3;0;8.6;
10;4;4;0;7.7;
10;4;5;0;6.9;
10;4;6;0;6.0;
10;4;7;18;6.4;
10;4;8;223;8.5;
10;4;9;461;10.9;
10;4;10;737;13.5;
10;4;11;946;16.0;
10;4;12;1074;18.1;
10;4;13;1122;19.7;
10;4;14;1083;20.8;
10;4;15;965;21.4;
10;4;16;764;21.4;
10;4;17;531;20.7;
10;4;18;254;19.3;
10;4;19;15;17.5;
10;4;20;0;16.4;
10;4;21;0;15.3;
10;4;22;0;14.2;
10;4;23;0;13.2;
10;4;24;0;12.1;
10;5;1;0;11.1;
10;5;2;0;10.1;
10;5;3;0;9.1;
10;5;4;0;8.1;
10;5;5;0;7.1;
10;5;6;0;6.1;
10;5;7;15;6.3;
10;5;8;261;8.9;
10;5;9;494;11.4;
10;5;10;758;14.0;
10;5;11;957;16.4;
10;5;12;1086;18.4;
10;5;13;1129;20.0;
10;5;14;1091;21.0;
10;5;15;962;21.6;
10;5;16;786;21.6;
10;5;17;517;20.8;
10;5;18;266;19.4;
10;5;19;7;17.5;
10;5;20;0;16.4;
10;5;21;0;15.4;
10;5;22;0;14.3;
10;5;23;0;13.3;
10;5;24;0;12.2;
10;6;1;0;11.4;
10;6;2;0;10.5;
10;6;3;0;9.6;
10;6;4;0;8.7;
10;6;5;0;7.8;
10;6;6;0;6.9;
10;6;7;17;7.3;
10;6;8;142;8.6;
10;6;9;458;11.2;
10;6;10;744;14.0;
10;6;11;970;16.7;
10;6;12;1110;18.9;
10;6;13;1160;20.7;
10;6;14;1123;21.9;
10;6;15;1003;22.6;
10;6;16;798;22.7;
10;6;17;525;21.9;
10;6;18;265;20.5;
10;6;19;17;18.7;
10;6;20;0;17.6;
10;6;21;0;16.4;
10;6;22;0;15.3;
10;6;23;0;14.2;
10;6;24;0;13.1;
10;7;1;0;12.0;
10;7;2;0;10.9;
10;7;3;0;9.9;
10;7;4;0;8.8;
10;7;5;0;7.7;
10;7;6;0;6.6;
10;7;7;12;6.8;
10;7;8;140;8.1;
10;7;9;426;10.5;
10;7;10;713;13.3;
10;7;11;903;15.7;
10;7;12;1045;17.8;
10;7;13;1078;19.4;
10;7;14;1040;20.5;
10;7;15;910;21.0;
10;7;16;751;21.1;
10;7;17;499;20.4;
10;7;18;219;19.0;
10;7;19;21;17.3;
10;7;20;0;16.3;
10;7;21;0;15.3;
10;7;22;0;14.3;
10;7;23;0;13.4;
10;7;24;0;12.4;
10;8;1;0;11.6;
10;8;2;0;10.7;
10;8;3;0;9.8;
10;8;4;0;9.0;
10;8;5;0;8.1;
10;8;6;0;7.2;
10;8;7;10;7.4;
10;8;8;186;9.3;
10;8;9;438;11.6;
10;8;10;717;14.3;
10;8;11;936;16.8;
10;8;12;1061;18.9;
10;8;13;1108;20.6;
10;8;14;1069;21.7;
10;8;15;936;22.2;
10;8;16;776;22.3;
10;8;17;520;21.7;
10;8;18;245;20.3;
10;8;19;19;18.5;
10;8;20;0;17.5;
10;8;21;0;16.5;
10;8;22;0;15.5;
10;8;23;0;14.5;
10;8;24;0;13.5;
10;9;1;0;12.5;
10;9;2;0;11.6;
10;9;3;0;10.6;
10;9;4;0;9.7;
10;9;5;0;8.7;
10;9;6;0;7.7;
10;9;7;11;7.9;
10;9;8;262;10.5;
10;9;9;506;13.1;
10;9;10;783;15.8;
10;9;11;963;18.2;
10;9;12;1081;20.2;
10;9;13;1116;21.7;
10;9;14;1074;22.7;
10;9;15;948;23.2;
10;9;16;737;23.1;
10;9;17;527;22.3;
10;9;18;262;20.9;
10;9;19;16;19.0;
10;9;20;0;18.1;
10;9;21;0;17.2;
10;9;22;0;16.3;
10;9;23;0;15.4;
10;9;24;0;14.6;
10;10;1;0;13.9;
10;10;2;0;13.2;
10;10;3;0;12.5;
10;10;4;0;11.8;
10;10;5;0;11.1;
10;10;6;0;10.4;
10;10;7;9;10.6;
10;10;8;206;12.6;
10;10;9;385;14.6;
10;10;10;593;16.6;
10;10;11;750;18.5;
10;10;12;825;20.0;
10;10;13;839;21.1;
10;10;14;745;21.6;
10;10;15;724;22.0;
10;10;16;587;22.1;
10;10;17;382;21.4;
10;10;18;155;20.3;
10;10;19;9;18.8;
10;10;20;0;18.0;
10;10;21;0;17.2;
10;10;22;0;16.4;
10;10;23;0;15.6;
10;10;24;0;14.8;
10;11;1;0;14.1;
10;11;2;0;13.4;
10;11;3;0;12.7;
10;11;4;0;12.0;
10;11;5;0;11.3;
10;11;6;0;10.6;
10;11;7;16;10.9;
10;11;8;158;12.4;
10;11;9;368;14.4;
10;11;10;468;15.9;
10;11;11;641;17.5;
10;11;12;708;18.8;
10;11;13;790;20.0;
10;11;14;863;21.1;
10;11;15;767;21.7;
10;11;16;563;21.7;
10;11;17;337;21.1;
10;11;18;147;20.0;
10;11;19;13;18.7;
10;11;20;0;17.8;
10;11;21;0;16.8;
10;11;22;0;15.9;
10;11;23;0;15.0;
10;11;24;0;14.0;
10;12;1;0;13.1;
10;12;2;0;12.1;
10;12;3;0;11.1;
10;12;4;0;10.2;
10;12;5;0;9.2;
10;12;6;0;8.2;
10;12;7;16;8.5;
10;12;8;207;10.5;
10;12;9;455;12.9;
10;12;10;673;15.2;
10;12;11;891;17.5;
10;12;12;1022;19.5;
10;12;13;1074;21.0;
10;12;14;1033;22.1;
10;12;15;920;22.6;
10;12;16;741;22.7;
10;12;17;519;22.1;
10;12;18;156;20.5;
10;12;19;26;18.8;
10;12;20;0;17.8;
10;12;21;0;16.8;
10;12;22;0;15.8;
10;12;23;0;14.9;
10;12;24;0;13.9;
10;13;1;0;13.0;
10;13;2;0;12.1;
10;13;3;0;11.2;
10;13;4;0;10.4;
10;13;5;0;9.5;
10;13;6;0;8.6;
10;13;7;10;8.8;
10;13;8;134;10.1;
10;13;9;375;12.2;
10;13;10;598;14.5;
10;13;11;840;16.8;
10;13;12;933;18.7;
10;13;13;987;20.2;
10;13;14;968;21.3;
10;13;15;827;21.8;
10;13;16;696;21.9;
10;13;17;482;21.4;
10;13;18;185;20.1;
10;13;19;18;18.5;
10;13;20;0;17.5;
10;13;21;0;16.5;
10;13;22;0;15.5;
10;13;23;0;14.5;
10;13;24;0;13.5;
10;14;1;0;12.5;
10;14;2;0;11.5;
10;14;3;0;10.6;
10;14;4;0;9.6;
10;14;5;0;8.6;
10;14;6;0;7.6;
10;14;7;26;8.1;
10;14;8;249;10.4;
10;14;9;519;13.0;
10;14;10;732;15.5;
10;14;11;868;17.5;
10;14;12;998;19.3;
10;14;13;1057;20.7;
10;14;14;1038;21.7;
10;14;15;894;22.2;
10;14;16;721;22.2;
10;14;17;456;21.3;
10;14;18;257;20.0;
10;14;19;22;18.2;
10;14;20;0;17.1;
10;14;21;0;16.1;
10;14;22;0;15.0;
10;14;23;0;13.9;
10;14;24;0;12.8;
10;15;1;0;11.9;
10;15;2;0;10.9;
10;15;3;0;10.0;
10;15;4;0;9.0;
10;15;5;0;8.0;
10;15;6;0;7.1;
10;15;7;15;7.4;
10;15;8;212;9.4;
10;15;9;447;11.7;
10;15;10;684;14.1;
10;15;11;883;16.4;
10;15;12;1035;18.4;
10;15;13;1073;20.0;
10;15;14;1038;21.1;
10;15;15;912;21.6;
10;15;16;733;21.6;
10;15;17;473;20.9;
10;15;18;256;19.6;
10;15;19;26;17.8;
10;15;20;0;16.9;
10;15;21;0;15.9;
10;15;22;0;15.0;
10;15;23;0;14.0;
10;15;24;0;13.0;
10;16;1;0;12.2;
10;16;2;0;11.4;
10;16;3;0;10.5;
10;16;4;0;9.6;
10;16;5;0;8.8;
10;16;6;0;7.9;
10;16;7;27;8.5;
10;16;8;216;10.4;
10;16;9;452;12.7;
10;16;10;687;15.1;
10;16;11;869;17.3;
10;16;12;927;18.9;
10;16;13;1010;20.4;
10;16;14;886;21.1;
10;16;15;862;21.6;
10;16;16;657;21.6;
10;16;17;455;20.9;
10;16;18;236;19.6;
10;16;19;22;18.0;
10;16;20;0;17.0;
10;16;21;0;15.9;
10;16;22;0;14.9;
10;16;23;0;13.9;
10;16;24;0;12.9;
10;17;1;0;12.0;
10;17;2;0;11.1;
10;17;3;0;10.2;
10;17;4;0;9.2;
10;17;5;0;8.3;
10;17;6;0;7.4;
10;17;7;22;7.8;
10;17;8;255;10.3;
10;17;9;540;13.0;
10;17;10;757;15.5;
10;17;11;932;17.8;
10;17;12;1015;19.5;
10;17;13;1068;20.9;
10;17;14;1008;21.8;
10;17;15;904;22.3;
10;17;16;693;22.2;
10;17;17;499;21.4;
10;17;18;237;20.0;
10;17;19;9;18.2;
10;17;20;0;17.1;
10;17;21;0;16.0;
10;17;22;0;14.8;
10;17;23;0;13.7;
10;17;24;0;12.6;
10;18;1;0;11.6;
10;18;2;0;10.6;
10;18;3;0;9.6;
10;18;4;0;8.6;
10;18;5;0;7.5;
10;18;6;0;6.5;
10;18;7;10;6.7;
10;18;8;138;8.0;
10;18;9;460;10.8;
10;18;10;732;13.5;
10;18;11;951;16.1;
10;18;12;1056;18.2;
10;18;13;1095;19.8;
10;18;14;1052;20.9;
10;18;15;930;21.4;
10;18;16;800;21.6;
10;18;17;536;21.0;
10;18;18;265;19.6;
10;18;19;26;17.8;
10;18;20;0;16.8;
10;18;21;0;15.8;
10;18;22;0;14.8;
10;18;23;0;13.8;
10;18;24;0;12.8;
10;19;1;0;11.9;
10;19;2;0;11.1;
10;19;3;0;10.2;
10;19;4;0;9.3;
10;19;5;0;8.4;
10;19;6;0;7.5;
10;19;7;25;8.0;
10;19;8;151;9.3;
10;19;9;513;12.3;
10;19;10;777;15.1;
10;19;11;983;17.7;
10;19;12;1109;19.8;
10;19;13;1150;21.5;
10;19;14;1111;22.6;
10;19;15;993;23.2;
10;19;16;794;23.3;
10;19;17;530;22.5;
10;19;18;181;20.9;
10;19;19;28;19.0;
10;19;20;0;18.0;
10;19;21;0;16.9;
10;19;22;0;15.8;
10;19;23;0;14.7;
10;19;24;0;13.7;
10;20;1;0;12.6;
10;20;2;0;11.6;
10;20;3;0;10.6;
10;20;4;0;9.5;
10;20;5;0;8.5;
10;20;6;0;7.4;
10;20;7;26;7.9;
10;20;8;221;10.0;
10;20;9;491;12.5;
10;20;10;746;15.1;
10;20;11;932;17.5;
10;20;12;1056;19.4;
10;20;13;1108;21.0;
10;20;14;1060;22.0;
10;20;15;944;22.6;
10;20;16;779;22.6;
10;20;17;499;21.9;
10;20;18;242;20.4;
10;20;19;9;18.6;
10;20;20;0;17.4;
10;20;21;0;16.2;
10;20;22;0;15.1;
10;20;23;0;13.9;
10;20;24;0;12.7;
10;21;1;0;11.7;
10;21;2;0;10.6;
10;21;3;0;9.5;
10;21;4;0;8.4;
10;21;5;0;7.3;
10;21;6;0;6.2;
10;21;7;23;6.6;
10;21;8;274;9.2;
10;21;9;565;12.1;
10;21;10;807;14.8;
10;21;11;964;17.1;
10;21;12;1080;19.0;
10;21;13;1118;20.4;
10;21;14;1067;21.4;
10;21;15;975;21.9;
10;21;16;796;21.9;
10;21;17;535;21.1;
10;21;18;279;19.7;
10;21;19;23;17.8;
10;21;20;0;16.6;
10;21;21;0;15.5;
10;21;22;0;14.3;
10;21;23;0;13.1;
10;21;24;0;12.0;
10;22;1;0;11.0;
10;22;2;0;10.1;
10;22;3;0;9.1;
10;22;4;0;8.1;
10;22;5;0;7.1;
10;22;6;0;6.1;
10;22;7;35;6.8;
10;22;8;258;9.2;
10;22;9;484;11.5;
10;22;10;734;13.9;
10;22;11;930;16.2;
10;22;12;1045;18.2;
10;22;13;1086;19.6;
10;22;14;1043;20.6;
10;22;15;929;21.1;
10;22;16;768;21.2;
10;22;17;516;20.4;
10;22;18;236;19.0;
10;22;19;10;17.1;
10;22;20;0;16.1;
10;22;21;0;15.0;
10;22;22;0;14.0;
10;22;23;0;12.9;
10;22;24;0;11.9;
10;23;1;0;11.0;
10;23;2;0;10.0;
10;23;3;0;9.1;
10;23;4;0;8.2;
10;23;5;0;7.3;
10;23;6;0;6.4;
10;23;7;23;6.8;
10;23;8;227;9.0;
10;23;9;521;11.7;
10;23;10;754;14.4;
10;23;11;973;16.8;
10;23;12;1107;18.9;
10;23;13;1148;20.6;
10;23;14;1119;21.7;
10;23;15;983;22.3;
10;23;16;796;22.3;
10;23;17;529;21.5;
10;23;18;276;20.1;
10;23;19;22;18.2;
10;23;20;0;17.0;
10;23;21;0;15.8;
10;23;22;0;14.6;
10;23;23;0;13.4;
10;23;24;0;12.2;
10;24;1;0;11.1;
10;24;2;0;10.0;
10;24;3;0;8.8;
10;24;4;0;7.7;
10;24;5;0;6.5;
10;24;6;0;5.4;
10;24;7;2;5.4;
10;24;8;208;7.6;
10;24;9;532;10.5;
10;24;10;820;13.5;
10;24;11;1007;16.1;
10;24;12;1132;18.3;
10;24;13;1166;19.9;
10;24;14;1123;21.0;
10;24;15;1004;21.6;
10;24;16;814;21.6;
10;24;17;537;20.8;
10;24;18;296;19.4;
10;24;19;40;17.4;
10;24;20;0;16.3;
10;24;21;0;15.1;
10;24;22;0;14.0;
10;24;23;0;12.8;
10;24;24;0;11.7;
10;25;1;0;10.7;
10;25;2;0;9.6;
10;25;3;0;8.6;
10;25;4;0;7.6;
10;25;5;0;6.6;
10;25;6;0;5.5;
10;25;7;10;5.7;
10;25;8;193;7.6;
10;25;9;499;10.4;
10;25;10;757;13.1;
10;25;11;946;15.5;
10;25;12;1066;17.6;
10;25;13;1114;19.1;
10;25;14;1079;20.2;
10;25;15;946;20.8;
10;25;16;775;20.8;
10;25;17;549;20.2;
10;25;18;221;18.7;
10;25;19;8;16.8;
10;25;20;0;15.7;
10;25;21;0;14.6;
10;25;22;0;13.5;
10;25;23;0;12.4;
10;25;24;0;11.3;
10;26;1;0;10.3;
10;26;2;0;9.3;
10;26;3;0;8.3;
10;26;4;0;7.3;
10;26;5;0;6.3;
10;26;6;0;5.3;
10;26;7;44;6.2;
10;26;8;289;8.7;
10;26;9;527;11.2;
10;26;10;785;13.8;
10;26;11;994;16.3;
10;26;12;1114;18.3;
10;26;13;1156;19.8;
10;26;14;1115;20.9;
10;26;15;992;21.4;
10;26;16;815;21.5;
10;26;17;539;20.6;
10;26;18;307;19.2;
10;26;19;7;17.2;
10;26;20;0;16.0;
10;26;21;0;14.9;
10;26;22;0;13.7;
10;26;23;0;12.5;
10;26;24;0;11.4;
10;27;1;0;10.4;
10;27;2;0;9.3;
10;27;3;0;8.3;
10;27;4;0;7.3;
10;27;5;0;6.2;
10;27;6;0;5.2;
10;27;7;31;5.8;
10;27;8;283;8.4;
10;27;9;548;11.2;
10;27;10;783;13.8;
10;27;11;958;16.1;
10;27;12;1082;18.0;
10;27;13;1128;19.5;
10;27;14;1078;20.5;
10;27;15;970;21.0;
10;27;16;778;21.0;
10;27;17;551;20.2;
10;27;18;313;18.9;
10;27;19;45;17.0;
10;27;20;0;15.9;
10;27;21;0;14.8;
10;27;22;0;13.7;
10;27;23;0;12.7;
10;27;24;0;11.6;
10;28;1;0;10.7;
10;28;2;0;9.8;
10;28;3;0;9.0;
10;28;4;0;8.1;
10;28;5;0;7.2;
10;28;6;0;6.3;
10;28;7;33;6.9;
10;28;8;328;10.0;
10;28;9;598;12.8;
10;28;10;771;15.1;
10;28;11;953;17.3;
10;28;12;1039;19.0;
10;28;13;1043;20.2;
10;28;14;1014;21.0;
10;28;15;882;21.3;
10;28;16;685;21.1;
10;28;17;480;20.2;
10;28;18;249;18.8;
10;28;19;34;17.0;
10;28;20;0;16.0;
10;28;21;0;15.1;
10;28;22;0;14.1;
10;28;23;0;13.1;
10;28;24;0;12.1;
10;29;1;0;11.4;
10;29;2;0;10.6;
10;29;3;0;9.8;
10;29;4;0;9.0;
10;29;5;0;8.2;
10;29;6;0;7.4;
10;29;7;52;8.5;
10;29;8;285;10.9;
10;29;9;526;13.3;
10;29;10;693;15.4;
10;29;11;872;17.4;
10;29;12;1000;19.2;
10;29;13;994;20.4;
10;29;14;960;21.3;
10;29;15;873;21.7;
10;29;16;686;21.7;
10;29;17;462;20.9;
10;29;18;206;19.5;
10;29;19;17;17.8;
10;29;20;0;16.6;
10;29;21;0;15.4;
10;29;22;0;14.2;
10;29;23;0;13.1;
10;29;24;0;11.9;
10;30;1;0;10.8;
10;30;2;0;9.7;
10;30;3;0;8.6;
10;30;4;0;7.5;
10;30;5;0;6.4;
10;30;6;0;5.3;
10;30;7;32;5.9;
10;30;8;331;9.1;
10;30;9;617;12.1;
10;30;10;857;14.8;
10;30;11;1054;17.3;
10;30;12;1172;19.4;
10;30;13;1209;20.9;
10;30;14;1166;22.0;
10;30;15;1043;22.5;
10;30;16;841;22.4;
10;30;17;582;21.6;
10;30;18;309;20.0;
10;30;19;51;18.0;
10;30;20;0;16.8;
10;30;21;0;15.6;
10;30;22;0;14.4;
10;30;23;0;13.2;
10;30;24;0;12.0;
10;31;1;0;11.1;
10;31;2;0;10.1;
10;31;3;0;9.1;
10;31;4;0;8.1;
10;31;5;0;7.2;
10;31;6;0;6.2;
10;31;7;51;7.2;
10;31;8;301;9.8;
10;31;9;578;12.6;
10;31;10;809;15.2;
10;31;11;992;17.5;
10;31;12;1114;19.5;
10;31;13;1150;21.0;
10;31;14;1120;22.0;
10;31;15;987;22.5;
10;31;16;806;22.5;
10;31;17;551;21.7;
10;31;18;259;20.1;
10;31;19;37;18.2;
10;31;20;0;16.9;
10;31;21;0;15.7;
10;31;22;0;14.4;
10;31;23;0;13.2;
10;31;24;0;12.0;
11;1;1;0;10.8;
11;1;2;0;9.6;
11;1;3;0;8.5;
11;1;4;0;7.3;
11;1;5;0;6.1;
11;1;6;0;4.9;
11;1;7;19;5.2;
11;1;8;264;7.4;
11;1;9;557;9.9;
11;1;10;843;12.4;
11;1;11;1061;14.7;
11;1;12;1201;16.6;
11;1;13;1251;18.1;
11;1;14;1212;19.1;
11;1;15;1093;19.6;
11;1;16;882;19.6;
11;1;17;616;18.9;
11;1;18;334;17.5;
11;1;19;40;15.6;
11;1;20;0;14.4;
11;1;21;0;13.2;
11;1;22;0;12.0;
11;1;23;0;10.8;
11;1;24;0;9.7;
11;2;1;0;8.9;
11;2;2;0;8.1;
11;2;3;0;7.3;
11;2;4;0;6.5;
11;2;5;0;5.7;
11;2;6;0;4.9;
11;2;7;51;5.8;
11;2;8;336;8.4;
11;2;9;631;11.1;
11;2;10;891;13.6;
11;2;11;1092;15.8;
11;2;12;1211;17.7;
11;2;13;1247;19.0;
11;2;14;1201;19.9;
11;2;15;1074;20.3;
11;2;16;876;20.3;
11;2;17;617;19.5;
11;2;18;336;18.0;
11;2;19;6;16.0;
11;2;20;0;15.0;
11;2;21;0;14.0;
11;2;22;0;13.1;
11;2;23;0;12.1;
11;2;24;0;11.1;
11;3;1;0;10.6;
11;3;2;0;10.1;
11;3;3;0;9.6;
11;3;4;0;9.0;
11;3;5;0;8.5;
11;3;6;0;8.0;
11;3;7;45;8.9;
11;3;8;184;10.3;
11;3;9;391;12.2;
11;3;10;488;13.6;
11;3;11;668;15.2;
11;3;12;675;16.2;
11;3;13;757;17.2;
11;3;14;683;17.8;
11;3;15;770;18.4;
11;3;16;576;18.5;
11;3;17;360;18.0;
11;3;18;227;17.2;
11;3;19;28;15.9;
11;3;20;0;15.1;
11;3;21;0;14.2;
11;3;22;0;13.4;
11;3;23;0;12.5;
11;3;24;0;11.7;
11;4;1;0;10.9;
11;4;2;0;10.0;
11;4;3;0;9.2;
11;4;4;0;8.4;
11;4;5;0;7.6;
11;4;6;0;6.7;
11;4;7;53;7.8;
11;4;8;277;10.0;
11;4;9;517;12.4;
11;4;10;750;14.7;
11;4;11;914;16.8;
11;4;12;987;18.4;
11;4;13;1021;19.6;
11;4;14;962;20.4;
11;4;15;867;20.8;
11;4;16;689;20.7;
11;4;17;547;20.1;
11;4;18;250;18.8;
11;4;19;51;17.2;
11;4;20;0;16.1;
11;4;21;0;15.0;
11;4;22;0;14.0;
11;4;23;0;12.9;
11;4;24;0;11.8;
11;5;1;0;11.0;
11;5;2;0;10.1;
11;5;3;0;9.2;
11;5;4;0;8.3;
11;5;5;0;7.4;
11;5;6;0;6.5;
11;5;7;23;7.0;
11;5;8;179;8.5;
11;5;9;453;10.9;
11;5;10;740;13.6;
11;5;11;957;16.1;
11;5;12;1081;18.1;
11;5;13;1122;19.7;
11;5;14;1077;20.8;
11;5;15;957;21.3;
11;5;16;794;21.4;
11;5;17;561;20.8;
11;5;18;328;19.7;
11;5;19;58;17.9;
11;5;20;0;16.9;
11;5;21;0;15.9;
11;5;22;0;14.9;
11;5;23;0;14.0;
11;5;24;0;13.0;
11;6;1;0;12.1;
11;6;2;0;11.2;
11;6;3;0;10.4;
11;6;4;0;9.5;
11;6;5;0;8.6;
11;6;6;0;7.7;
11;6;7;38;8.4;
11;6;8;280;10.7;
11;6;9;535;13.1;
11;6;10;818;15.7;
11;6;11;830;17.3;
11;6;12;911;18.6;
11;6;13;896;19.5;
11;6;14;891;20.1;
11;6;15;785;20.3;
11;6;16;566;20.0;
11;6;17;385;19.1;
11;6;18;166;17.8;
11;6;19;11;16.3;
11;6;20;0;15.5;
11;6;21;0;14.7;
11;6;22;0;13.9;
11;6;23;0;13.2;
11;6;24;0;12.4;
11;7;1;0;11.8;
11;7;2;0;11.2;
11;7;3;0;10.5;
11;7;4;0;9.9;
11;7;5;0;9.3;
11;7;6;0;8.7;
11;7;7;54;9.7;
11;7;8;253;11.6;
11;7;9;520;14.0;
11;7;10;440;14.8;
11;7;11;689;16.2;
11;7;12;748;17.4;
11;7;13;733;18.1;
11;7;14;825;18.9;
11;7;15;607;19.1;
11;7;16;498;18.9;
11;7;17;300;18.1;
11;7;18;128;17.0;
11;7;19;36;15.8;
11;7;20;0;15.2;
11;7;21;0;14.5;
11;7;22;0;13.8;
11;7;23;0;13.2;
11;7;24;0;12.5;
11;8;1;0;12.0;
11;8;2;0;11.5;
11;8;3;0;11.0;
11;8;4;0;10.5;
11;8;5;0;9.9;
11;8;6;0;9.4;
11;8;7;41;10.2;
11;8;8;163;11.5;
11;8;9;356;13.2;
11;8;10;665;15.6;
